Unnamed: 0,title,votes,date,word,lemmas
170.1,Ret til at føre lille motorcykel på bilkørekort,822,2018-06-14,føre,føre
170.2,Ret til at føre lille motorcykel på bilkørekort,822,2018-06-14,lille,lille
170.3,Ret til at føre lille motorcykel på bilkørekort,822,2018-06-14,motorcykel,motorcykel
170.4,Ret til at føre lille motorcykel på bilkørekort,822,2018-06-14,bilkørekort,bilkørekort
171.0,Specielt for alle danskere under 65 år - Forslag til folkeafstemning om hvorvidt danskerne er for eller imod EU,128,2018-06-14,specielt,specielt
171.1,Specielt for alle danskere under 65 år - Forslag til folkeafstemning om hvorvidt danskerne er for eller imod EU,128,2018-06-14,danskere,dansker
171.2,Specielt for alle danskere under 65 år - Forslag til folkeafstemning om hvorvidt danskerne er for eller imod EU,128,2018-06-14,65,65
171.3,Specielt for alle danskere under 65 år - Forslag til folkeafstemning om hvorvidt danskerne er for eller imod EU,128,2018-06-14,år,år
171.4,Specielt for alle danskere under 65 år - Forslag til folkeafstemning om hvorvidt danskerne er for eller imod EU,128,2018-06-14,forslag,forslag
171.5,Specielt for alle danskere under 65 år - Forslag til folkeafstemning om hvorvidt danskerne er for eller imod EU,128,2018-06-14,folkeafstemning,folkeafstemning
171.6,Specielt for alle danskere under 65 år - Forslag til folkeafstemning om hvorvidt danskerne er for eller imod EU,128,2018-06-14,hvorvidt,hvorvidt
171.7,Specielt for alle danskere under 65 år - Forslag til folkeafstemning om hvorvidt danskerne er for eller imod EU,128,2018-06-14,danskerne,dansker
171.8,Specielt for alle danskere under 65 år - Forslag til folkeafstemning om hvorvidt danskerne er for eller imod EU,128,2018-06-14,imod,imod
171.9,Specielt for alle danskere under 65 år - Forslag til folkeafstemning om hvorvidt danskerne er for eller imod EU,128,2018-06-14,eu,eu
172.0,Fuldstændig fjernelse af gensidig forsørgelse på førtidspension og folkepension.,31903,2018-06-18,fuldstændig,fuldstændig
172.1,Fuldstændig fjernelse af gensidig forsørgelse på førtidspension og folkepension.,31903,2018-06-18,fjernelse,fjernelse
172.2,Fuldstændig fjernelse af gensidig forsørgelse på førtidspension og folkepension.,31903,2018-06-18,gensidig,gensidig
172.3,Fuldstændig fjernelse af gensidig forsørgelse på førtidspension og folkepension.,31903,2018-06-18,forsørgelse,forsørgelse
172.4,Fuldstændig fjernelse af gensidig forsørgelse på førtidspension og folkepension.,31903,2018-06-18,førtidspension,førtidspension
172.5,Fuldstændig fjernelse af gensidig forsørgelse på førtidspension og folkepension.,31903,2018-06-18,folkepension,folkepension
173.0,Forslag om lavere transportudgifter for elever der er i praktik på en erhvervsuddannelse,63,2018-06-18,forslag,forslag
173.1,Forslag om lavere transportudgifter for elever der er i praktik på en erhvervsuddannelse,63,2018-06-18,lavere,lav
173.2,Forslag om lavere transportudgifter for elever der er i praktik på en erhvervsuddannelse,63,2018-06-18,transportudgifter,transportudgifte
173.3,Forslag om lavere transportudgifter for elever der er i praktik på en erhvervsuddannelse,63,2018-06-18,elever,elevere
173.4,Forslag om lavere transportudgifter for elever der er i praktik på en erhvervsuddannelse,63,2018-06-18,praktik,praktik
173.5,Forslag om lavere transportudgifter for elever der er i praktik på en erhvervsuddannelse,63,2018-06-18,erhvervsuddannelse,erhvervsuddannelse
174.0,Forslag om begrænsning af indkomster til maksimalt 3 millioner kr. om året.,70,2018-06-20,forslag,forslag
174.1,Forslag om begrænsning af indkomster til maksimalt 3 millioner kr. om året.,70,2018-06-20,begrænsning,begrænsning
174.2,Forslag om begrænsning af indkomster til maksimalt 3 millioner kr. om året.,70,2018-06-20,indkomster,indkomst
174.3,Forslag om begrænsning af indkomster til maksimalt 3 millioner kr. om året.,70,2018-06-20,maksimalt,maksimalt
174.4,Forslag om begrænsning af indkomster til maksimalt 3 millioner kr. om året.,70,2018-06-20,3,3
174.5,Forslag om begrænsning af indkomster til maksimalt 3 millioner kr. om året.,70,2018-06-20,millioner,million
174.6,Forslag om begrænsning af indkomster til maksimalt 3 millioner kr. om året.,70,2018-06-20,kr,krone
174.7,Forslag om begrænsning af indkomster til maksimalt 3 millioner kr. om året.,70,2018-06-20,året,år
175.0,Spærregrænsen ved folketingsvalg foreslåes hævet til 5%,118,2018-06-20,spærregrænsen,spærregrænse
175.1,Spærregrænsen ved folketingsvalg foreslåes hævet til 5%,118,2018-06-20,ved,vide
175.2,Spærregrænsen ved folketingsvalg foreslåes hævet til 5%,118,2018-06-20,folketingsvalg,folketingsvalg
175.3,Spærregrænsen ved folketingsvalg foreslåes hævet til 5%,118,2018-06-20,foreslåes,foreslåes
175.4,Spærregrænsen ved folketingsvalg foreslåes hævet til 5%,118,2018-06-20,hævet,hæve
175.5,Spærregrænsen ved folketingsvalg foreslåes hævet til 5%,118,2018-06-20,5,5
176.0,Total afskaffelse af den gensidig forsørgelsespligt for førtidspensionister,1576,2018-06-20,total,total
176.1,Total afskaffelse af den gensidig forsørgelsespligt for førtidspensionister,1576,2018-06-20,afskaffelse,afskaffelse
176.2,Total afskaffelse af den gensidig forsørgelsespligt for førtidspensionister,1576,2018-06-20,gensidig,gensidig
176.3,Total afskaffelse af den gensidig forsørgelsespligt for førtidspensionister,1576,2018-06-20,forsørgelsespligt,forsørgelsespligt
176.4,Total afskaffelse af den gensidig forsørgelsespligt for førtidspensionister,1576,2018-06-20,førtidspensionister,førtidspensioniste
177.0,Væk med Danmarks EU-forbehold,180,2018-06-22,væk,væk
177.1,Væk med Danmarks EU-forbehold,180,2018-06-22,danmarks,danmark
177.2,Væk med Danmarks EU-forbehold,180,2018-06-22,eu,eu
177.3,Væk med Danmarks EU-forbehold,180,2018-06-22,forbehold,forbehold
178.0,Gør Grundlovsdag til Danmarks officielle nationaldag,151,2018-06-27,gør,gø
178.1,Gør Grundlovsdag til Danmarks officielle nationaldag,151,2018-06-27,grundlovsdag,grundlovsdag
178.2,Gør Grundlovsdag til Danmarks officielle nationaldag,151,2018-06-27,danmarks,danmark
178.3,Gør Grundlovsdag til Danmarks officielle nationaldag,151,2018-06-27,officielle,officiel
178.4,Gør Grundlovsdag til Danmarks officielle nationaldag,151,2018-06-27,nationaldag,nationaldag
179.0,Tørklæde-forbud for offentligt ansatte,637,2018-06-27,tørklæde,tørklæde
179.1,Tørklæde-forbud for offentligt ansatte,637,2018-06-27,forbud,forbud
179.2,Tørklæde-forbud for offentligt ansatte,637,2018-06-27,offentligt,offentligt
179.3,Tørklæde-forbud for offentligt ansatte,637,2018-06-27,ansatte,ansætte
180.0,"Tvangsindlæg kun ved fare - ikke, hvis psykiateren skønner patienten vil få det dårligere uden hans behandling (""gule papirer"").",171,2018-06-27,tvangsindlæg,tvangsindlæg
180.1,"Tvangsindlæg kun ved fare - ikke, hvis psykiateren skønner patienten vil få det dårligere uden hans behandling (""gule papirer"").",171,2018-06-27,kun,kun
180.2,"Tvangsindlæg kun ved fare - ikke, hvis psykiateren skønner patienten vil få det dårligere uden hans behandling (""gule papirer"").",171,2018-06-27,ved,vide
180.3,"Tvangsindlæg kun ved fare - ikke, hvis psykiateren skønner patienten vil få det dårligere uden hans behandling (""gule papirer"").",171,2018-06-27,fare,fare
180.4,"Tvangsindlæg kun ved fare - ikke, hvis psykiateren skønner patienten vil få det dårligere uden hans behandling (""gule papirer"").",171,2018-06-27,psykiateren,psykiater
180.5,"Tvangsindlæg kun ved fare - ikke, hvis psykiateren skønner patienten vil få det dårligere uden hans behandling (""gule papirer"").",171,2018-06-27,skønner,skønne
180.6,"Tvangsindlæg kun ved fare - ikke, hvis psykiateren skønner patienten vil få det dårligere uden hans behandling (""gule papirer"").",171,2018-06-27,patienten,patient
180.7,"Tvangsindlæg kun ved fare - ikke, hvis psykiateren skønner patienten vil få det dårligere uden hans behandling (""gule papirer"").",171,2018-06-27,få,få
180.8,"Tvangsindlæg kun ved fare - ikke, hvis psykiateren skønner patienten vil få det dårligere uden hans behandling (""gule papirer"").",171,2018-06-27,dårligere,dårligere
180.9,"Tvangsindlæg kun ved fare - ikke, hvis psykiateren skønner patienten vil få det dårligere uden hans behandling (""gule papirer"").",171,2018-06-27,uden,uden
180.1,"Tvangsindlæg kun ved fare - ikke, hvis psykiateren skønner patienten vil få det dårligere uden hans behandling (""gule papirer"").",171,2018-06-27,behandling,behandling
180.11,"Tvangsindlæg kun ved fare - ikke, hvis psykiateren skønner patienten vil få det dårligere uden hans behandling (""gule papirer"").",171,2018-06-27,gule,gul
180.12,"Tvangsindlæg kun ved fare - ikke, hvis psykiateren skønner patienten vil få det dårligere uden hans behandling (""gule papirer"").",171,2018-06-27,papirer,papirere
181.0,Skattefradrag for tandlægebesøg,422,2018-06-27,skattefradrag,skattefradrag
181.1,Skattefradrag for tandlægebesøg,422,2018-06-27,tandlægebesøg,tandlægebesøg
182.0,Afskaf Bruttoskatteordningen (Forskerskatteordningen),36,2018-06-28,afskaf,afskaf
182.1,Afskaf Bruttoskatteordningen (Forskerskatteordningen),36,2018-06-28,bruttoskatteordningen,bruttoskatteordning
182.2,Afskaf Bruttoskatteordningen (Forskerskatteordningen),36,2018-06-28,forskerskatteordningen,forskerskatteordning
183.0,Ændringsforslag til Færdselslovens § 43 stk. 3 og 4.,41,2018-06-28,ændringsforslag,ændringsforslag
183.1,Ændringsforslag til Færdselslovens § 43 stk. 3 og 4.,41,2018-06-28,færdselslovens,færdselslov
183.2,Ændringsforslag til Færdselslovens § 43 stk. 3 og 4.,41,2018-06-28,43,43
183.3,Ændringsforslag til Færdselslovens § 43 stk. 3 og 4.,41,2018-06-28,stk,stk
183.4,Ændringsforslag til Færdselslovens § 43 stk. 3 og 4.,41,2018-06-28,3,3
183.5,Ændringsforslag til Færdselslovens § 43 stk. 3 og 4.,41,2018-06-28,4,4
184.0,Algoritmer til brug af rekruttering må ikke indeholde demografisk diskriminering.,33,2018-06-28,algoritmer,algoritme
184.1,Algoritmer til brug af rekruttering må ikke indeholde demografisk diskriminering.,33,2018-06-28,brug,brug
184.2,Algoritmer til brug af rekruttering må ikke indeholde demografisk diskriminering.,33,2018-06-28,rekruttering,rekruttering
184.3,Algoritmer til brug af rekruttering må ikke indeholde demografisk diskriminering.,33,2018-06-28,må,måtte
184.4,Algoritmer til brug af rekruttering må ikke indeholde demografisk diskriminering.,33,2018-06-28,indeholde,indeholde
184.5,Algoritmer til brug af rekruttering må ikke indeholde demografisk diskriminering.,33,2018-06-28,demografisk,demografisk
184.6,Algoritmer til brug af rekruttering må ikke indeholde demografisk diskriminering.,33,2018-06-28,diskriminering,diskriminering
185.0,"Kvinder skal have ret til, at gå med Peberspray.",150,2018-06-28,kvinder,kvinde
185.1,"Kvinder skal have ret til, at gå med Peberspray.",150,2018-06-28,ret,ret
185.2,"Kvinder skal have ret til, at gå med Peberspray.",150,2018-06-28,gå,gå
185.3,"Kvinder skal have ret til, at gå med Peberspray.",150,2018-06-28,peberspray,peberspray
186.0,Forbyd valgplakater,346,2018-07-02,forbyd,forbyde
186.1,Forbyd valgplakater,346,2018-07-02,valgplakater,valgplakatere
187.0,Senere mødetid i folkeskolen og på ungdomsuddannelserne,409,2018-07-05,senere,senere
187.1,Senere mødetid i folkeskolen og på ungdomsuddannelserne,409,2018-07-05,mødetid,mødetid
187.2,Senere mødetid i folkeskolen og på ungdomsuddannelserne,409,2018-07-05,folkeskolen,folkeskole
187.3,Senere mødetid i folkeskolen og på ungdomsuddannelserne,409,2018-07-05,ungdomsuddannelserne,ungdomsuddannelse
188.0,Statsfinansiering af Havdiger,182,2018-07-11,statsfinansiering,statsfinansiering
188.1,Statsfinansiering af Havdiger,182,2018-07-11,havdiger,havdige
189.0,Karensperiode for ministre,381,2018-07-11,karensperiode,karensperiode
189.1,Karensperiode for ministre,381,2018-07-11,ministre,minister
190.0,Fjern spærregrænsen på 2 % ved folketingsvalgt,124,2018-07-11,fjern,fjern
190.1,Fjern spærregrænsen på 2 % ved folketingsvalgt,124,2018-07-11,spærregrænsen,spærregrænse
190.2,Fjern spærregrænsen på 2 % ved folketingsvalgt,124,2018-07-11,2,2
190.3,Fjern spærregrænsen på 2 % ved folketingsvalgt,124,2018-07-11,ved,vide
190.4,Fjern spærregrænsen på 2 % ved folketingsvalgt,124,2018-07-11,folketingsvalgt,folketingsvalgt
191.0,Etablering af ét nationalt system til elektronisk patientjournal (EPJ).,12726,2018-07-11,etablering,etablering
191.1,Etablering af ét nationalt system til elektronisk patientjournal (EPJ).,12726,2018-07-11,ét,en
191.2,Etablering af ét nationalt system til elektronisk patientjournal (EPJ).,12726,2018-07-11,nationalt,national
191.3,Etablering af ét nationalt system til elektronisk patientjournal (EPJ).,12726,2018-07-11,system,system
191.4,Etablering af ét nationalt system til elektronisk patientjournal (EPJ).,12726,2018-07-11,elektronisk,elektronisk
191.5,Etablering af ét nationalt system til elektronisk patientjournal (EPJ).,12726,2018-07-11,patientjournal,patientjournal
191.6,Etablering af ét nationalt system til elektronisk patientjournal (EPJ).,12726,2018-07-11,epj,epj
192.0,Obligatorisk mulighed for gratis postevand på restaurationer,273,2018-07-11,obligatorisk,obligatorisk
192.1,Obligatorisk mulighed for gratis postevand på restaurationer,273,2018-07-11,mulighed,mulighed
192.2,Obligatorisk mulighed for gratis postevand på restaurationer,273,2018-07-11,gratis,gratis
192.3,Obligatorisk mulighed for gratis postevand på restaurationer,273,2018-07-11,postevand,postevand
192.4,Obligatorisk mulighed for gratis postevand på restaurationer,273,2018-07-11,restaurationer,restauration
193.0,Psykiatrien skal på finansloven,5428,2018-07-18,psykiatrien,psykiatri
193.1,Psykiatrien skal på finansloven,5428,2018-07-18,finansloven,finanslov
194.0,Bedre forhold for slagtegrise,1425,2018-07-18,bedre,god
194.1,Bedre forhold for slagtegrise,1425,2018-07-18,forhold,forhold
194.2,Bedre forhold for slagtegrise,1425,2018-07-18,slagtegrise,slagtegrise
195.0,# Udnyt Strafferammerne #,283,2018-07-18,udnyt,udny
195.1,# Udnyt Strafferammerne #,283,2018-07-18,strafferammerne,strafferamme
196.0,Ændring af eksisternede cigaret filtre til miljøvenlige cigaret filtre,273,2018-07-19,ændring,ændring
196.1,Ændring af eksisternede cigaret filtre til miljøvenlige cigaret filtre,273,2018-07-19,eksisternede,eksisterne
196.2,Ændring af eksisternede cigaret filtre til miljøvenlige cigaret filtre,273,2018-07-19,cigaret,cigaret
196.3,Ændring af eksisternede cigaret filtre til miljøvenlige cigaret filtre,273,2018-07-19,filtre,filter
196.4,Ændring af eksisternede cigaret filtre til miljøvenlige cigaret filtre,273,2018-07-19,miljøvenlige,miljøvenlig
196.5,Ændring af eksisternede cigaret filtre til miljøvenlige cigaret filtre,273,2018-07-19,cigaret,cigaret
196.6,Ændring af eksisternede cigaret filtre til miljøvenlige cigaret filtre,273,2018-07-19,filtre,filter
197.0,Medicinsk Kastration af dømte pædofile,279,2018-07-23,medicinsk,medicinsk
197.1,Medicinsk Kastration af dømte pædofile,279,2018-07-23,kastration,kastration
197.2,Medicinsk Kastration af dømte pædofile,279,2018-07-23,dømte,dømme
197.3,Medicinsk Kastration af dømte pædofile,279,2018-07-23,pædofile,pædofile
198.0,DANMARK BEHØVER MERE GRØN ENERGI. NEDSÆT EN ARBEJDSGUPPE TIL GENOVERVEJELSE AF KERNEKRAFT I DANMARK.,1237,2018-07-25,danmark,danmark
198.1,DANMARK BEHØVER MERE GRØN ENERGI. NEDSÆT EN ARBEJDSGUPPE TIL GENOVERVEJELSE AF KERNEKRAFT I DANMARK.,1237,2018-07-25,behøver,behøve
198.2,DANMARK BEHØVER MERE GRØN ENERGI. NEDSÆT EN ARBEJDSGUPPE TIL GENOVERVEJELSE AF KERNEKRAFT I DANMARK.,1237,2018-07-25,mere,mere
198.3,DANMARK BEHØVER MERE GRØN ENERGI. NEDSÆT EN ARBEJDSGUPPE TIL GENOVERVEJELSE AF KERNEKRAFT I DANMARK.,1237,2018-07-25,grøn,grøn
198.4,DANMARK BEHØVER MERE GRØN ENERGI. NEDSÆT EN ARBEJDSGUPPE TIL GENOVERVEJELSE AF KERNEKRAFT I DANMARK.,1237,2018-07-25,energi,energi
198.5,DANMARK BEHØVER MERE GRØN ENERGI. NEDSÆT EN ARBEJDSGUPPE TIL GENOVERVEJELSE AF KERNEKRAFT I DANMARK.,1237,2018-07-25,nedsæt,nedsæt
198.6,DANMARK BEHØVER MERE GRØN ENERGI. NEDSÆT EN ARBEJDSGUPPE TIL GENOVERVEJELSE AF KERNEKRAFT I DANMARK.,1237,2018-07-25,en,en
198.7,DANMARK BEHØVER MERE GRØN ENERGI. NEDSÆT EN ARBEJDSGUPPE TIL GENOVERVEJELSE AF KERNEKRAFT I DANMARK.,1237,2018-07-25,arbejdsguppe,arbejdsguppe
198.8,DANMARK BEHØVER MERE GRØN ENERGI. NEDSÆT EN ARBEJDSGUPPE TIL GENOVERVEJELSE AF KERNEKRAFT I DANMARK.,1237,2018-07-25,til,til
198.9,DANMARK BEHØVER MERE GRØN ENERGI. NEDSÆT EN ARBEJDSGUPPE TIL GENOVERVEJELSE AF KERNEKRAFT I DANMARK.,1237,2018-07-25,genovervejelse,genovervejelse
198.1,DANMARK BEHØVER MERE GRØN ENERGI. NEDSÆT EN ARBEJDSGUPPE TIL GENOVERVEJELSE AF KERNEKRAFT I DANMARK.,1237,2018-07-25,af,af
198.11,DANMARK BEHØVER MERE GRØN ENERGI. NEDSÆT EN ARBEJDSGUPPE TIL GENOVERVEJELSE AF KERNEKRAFT I DANMARK.,1237,2018-07-25,kernekraft,kernekraft
198.12,DANMARK BEHØVER MERE GRØN ENERGI. NEDSÆT EN ARBEJDSGUPPE TIL GENOVERVEJELSE AF KERNEKRAFT I DANMARK.,1237,2018-07-25,i,i
198.13,DANMARK BEHØVER MERE GRØN ENERGI. NEDSÆT EN ARBEJDSGUPPE TIL GENOVERVEJELSE AF KERNEKRAFT I DANMARK.,1237,2018-07-25,danmark,danmark
199.0,Juridisk abort (mænd),3433,2018-08-01,juridisk,juridisk
199.1,Juridisk abort (mænd),3433,2018-08-01,abort,abort
199.2,Juridisk abort (mænd),3433,2018-08-01,mænd,mand
200.0,Klima-rationeringssystem,210,2018-08-09,klima,klima
200.1,Klima-rationeringssystem,210,2018-08-09,rationeringssystem,rationeringssystem
201.0,Indførelse af gratis offentlig transport for alle under 26 år,446,2018-08-09,indførelse,indførelse
201.1,Indførelse af gratis offentlig transport for alle under 26 år,446,2018-08-09,gratis,gratis
201.2,Indførelse af gratis offentlig transport for alle under 26 år,446,2018-08-09,offentlig,offentlig
201.3,Indførelse af gratis offentlig transport for alle under 26 år,446,2018-08-09,transport,transpor
201.4,Indførelse af gratis offentlig transport for alle under 26 år,446,2018-08-09,26,26
201.5,Indførelse af gratis offentlig transport for alle under 26 år,446,2018-08-09,år,år
202.0,Forslag til særlov for bevarelse af cirkus Arenas tre elefanter,54,2018-08-09,forslag,forslag
202.1,Forslag til særlov for bevarelse af cirkus Arenas tre elefanter,54,2018-08-09,særlov,særlove
202.2,Forslag til særlov for bevarelse af cirkus Arenas tre elefanter,54,2018-08-09,bevarelse,bevarelse
202.3,Forslag til særlov for bevarelse af cirkus Arenas tre elefanter,54,2018-08-09,cirkus,cirkuse
202.4,Forslag til særlov for bevarelse af cirkus Arenas tre elefanter,54,2018-08-09,arenas,arenas
202.5,Forslag til særlov for bevarelse af cirkus Arenas tre elefanter,54,2018-08-09,tre,tre
202.6,Forslag til særlov for bevarelse af cirkus Arenas tre elefanter,54,2018-08-09,elefanter,elefante
203.0,Ændret strafferamme ved gentagne forbrydelse,185,2018-08-10,ændret,ændre
203.1,Ændret strafferamme ved gentagne forbrydelse,185,2018-08-10,strafferamme,strafferamme
203.2,Ændret strafferamme ved gentagne forbrydelse,185,2018-08-10,ved,vide
203.3,Ændret strafferamme ved gentagne forbrydelse,185,2018-08-10,gentagne,gentage
203.4,Ændret strafferamme ved gentagne forbrydelse,185,2018-08-10,forbrydelse,forbrydelse
204.0,Nedfrysning af æg og befrugtede æg,717,2018-08-14,nedfrysning,nedfrysning
204.1,Nedfrysning af æg og befrugtede æg,717,2018-08-14,æg,æg
204.2,Nedfrysning af æg og befrugtede æg,717,2018-08-14,befrugtede,befrugte
204.3,Nedfrysning af æg og befrugtede æg,717,2018-08-14,æg,æg
205.0,e-kørekort og e-sygesikringsbevis som app på min telefon.,322,2018-08-16,e,e
205.1,e-kørekort og e-sygesikringsbevis som app på min telefon.,322,2018-08-16,kørekort,kørekort
205.2,e-kørekort og e-sygesikringsbevis som app på min telefon.,322,2018-08-16,e,e
205.3,e-kørekort og e-sygesikringsbevis som app på min telefon.,322,2018-08-16,sygesikringsbevis,sygesikringsbevis
205.4,e-kørekort og e-sygesikringsbevis som app på min telefon.,322,2018-08-16,app,app
205.5,e-kørekort og e-sygesikringsbevis som app på min telefon.,322,2018-08-16,telefon,telefon
206.0,"Udfasning af sprøjtegifte i Danmark: Frem økologi, undgå pesticider i drikkevand og beskyt biodiversiteten.",1160,2018-08-16,udfasning,udfasning
206.1,"Udfasning af sprøjtegifte i Danmark: Frem økologi, undgå pesticider i drikkevand og beskyt biodiversiteten.",1160,2018-08-16,sprøjtegifte,sprøjtegifte
206.2,"Udfasning af sprøjtegifte i Danmark: Frem økologi, undgå pesticider i drikkevand og beskyt biodiversiteten.",1160,2018-08-16,danmark,danmark
206.3,"Udfasning af sprøjtegifte i Danmark: Frem økologi, undgå pesticider i drikkevand og beskyt biodiversiteten.",1160,2018-08-16,frem,frem
206.4,"Udfasning af sprøjtegifte i Danmark: Frem økologi, undgå pesticider i drikkevand og beskyt biodiversiteten.",1160,2018-08-16,økologi,økologi
206.5,"Udfasning af sprøjtegifte i Danmark: Frem økologi, undgå pesticider i drikkevand og beskyt biodiversiteten.",1160,2018-08-16,undgå,undgå
206.6,"Udfasning af sprøjtegifte i Danmark: Frem økologi, undgå pesticider i drikkevand og beskyt biodiversiteten.",1160,2018-08-16,pesticider,pesticidere
206.7,"Udfasning af sprøjtegifte i Danmark: Frem økologi, undgå pesticider i drikkevand og beskyt biodiversiteten.",1160,2018-08-16,drikkevand,drikkevand
206.8,"Udfasning af sprøjtegifte i Danmark: Frem økologi, undgå pesticider i drikkevand og beskyt biodiversiteten.",1160,2018-08-16,beskyt,beskytte
206.9,"Udfasning af sprøjtegifte i Danmark: Frem økologi, undgå pesticider i drikkevand og beskyt biodiversiteten.",1160,2018-08-16,biodiversiteten,biodiversitet
207.0,"Alkolåse i alle 
nye biler",187,2018-08-16,alkolåse,alkolåse
207.1,"Alkolåse i alle 
nye biler",187,2018-08-16,nye,ny
207.2,"Alkolåse i alle 
nye biler",187,2018-08-16,biler,bil
208.0,Stop pensionsalderen fra at skyde i vejret,163,2018-08-20,stop,stop
208.1,Stop pensionsalderen fra at skyde i vejret,163,2018-08-20,pensionsalderen,pensionsalder
208.2,Stop pensionsalderen fra at skyde i vejret,163,2018-08-20,skyde,skyde
208.3,Stop pensionsalderen fra at skyde i vejret,163,2018-08-20,vejret,vejr
209.0,Frakendelse af kørekort ved brug af mobiltelefon under kørsel,194,2018-08-21,frakendelse,frakendelse
209.1,Frakendelse af kørekort ved brug af mobiltelefon under kørsel,194,2018-08-21,kørekort,kørekort
209.2,Frakendelse af kørekort ved brug af mobiltelefon under kørsel,194,2018-08-21,ved,vide
209.3,Frakendelse af kørekort ved brug af mobiltelefon under kørsel,194,2018-08-21,brug,brug
209.4,Frakendelse af kørekort ved brug af mobiltelefon under kørsel,194,2018-08-21,mobiltelefon,mobiltelefon
209.5,Frakendelse af kørekort ved brug af mobiltelefon under kørsel,194,2018-08-21,kørsel,kørsel
210.0,Indfør flyskat i Danmark efter svensk forbillede,1375,2018-08-21,indfør,indfør
210.1,Indfør flyskat i Danmark efter svensk forbillede,1375,2018-08-21,flyskat,flyskat
210.2,Indfør flyskat i Danmark efter svensk forbillede,1375,2018-08-21,danmark,danmark
210.3,Indfør flyskat i Danmark efter svensk forbillede,1375,2018-08-21,svensk,svensk
210.4,Indfør flyskat i Danmark efter svensk forbillede,1375,2018-08-21,forbillede,forbille
211.0,Indføre VAR i Superligaen i fodbold,57,2018-08-29,indføre,indføre
211.1,Indføre VAR i Superligaen i fodbold,57,2018-08-29,var,være
211.2,Indføre VAR i Superligaen i fodbold,57,2018-08-29,superligaen,superliga
211.3,Indføre VAR i Superligaen i fodbold,57,2018-08-29,fodbold,fodbold
212.0,Tillad udsat skolestart for børn født i andet halvår,1046,2018-09-05,tillad,tillade
212.1,Tillad udsat skolestart for børn født i andet halvår,1046,2018-09-05,udsat,udsætte
212.2,Tillad udsat skolestart for børn født i andet halvår,1046,2018-09-05,skolestart,skolestart
212.3,Tillad udsat skolestart for børn født i andet halvår,1046,2018-09-05,børn,barn
212.4,Tillad udsat skolestart for børn født i andet halvår,1046,2018-09-05,født,føde
212.5,Tillad udsat skolestart for børn født i andet halvår,1046,2018-09-05,andet,anden
212.6,Tillad udsat skolestart for børn født i andet halvår,1046,2018-09-05,halvår,halvår
213.0,"Alle børn skal TILBYDES en hjernescanning når de 1 år, for at forebygge og mindske hjerneblødnigner hos børn.",32,2018-09-05,alle,al
213.1,"Alle børn skal TILBYDES en hjernescanning når de 1 år, for at forebygge og mindske hjerneblødnigner hos børn.",32,2018-09-05,børn,barn
213.2,"Alle børn skal TILBYDES en hjernescanning når de 1 år, for at forebygge og mindske hjerneblødnigner hos børn.",32,2018-09-05,tilbydes,tilbyde
213.3,"Alle børn skal TILBYDES en hjernescanning når de 1 år, for at forebygge og mindske hjerneblødnigner hos børn.",32,2018-09-05,hjernescanning,hjernescanning
213.4,"Alle børn skal TILBYDES en hjernescanning når de 1 år, for at forebygge og mindske hjerneblødnigner hos børn.",32,2018-09-05,1,1
213.5,"Alle børn skal TILBYDES en hjernescanning når de 1 år, for at forebygge og mindske hjerneblødnigner hos børn.",32,2018-09-05,år,år
213.6,"Alle børn skal TILBYDES en hjernescanning når de 1 år, for at forebygge og mindske hjerneblødnigner hos børn.",32,2018-09-05,forebygge,forebygge
213.7,"Alle børn skal TILBYDES en hjernescanning når de 1 år, for at forebygge og mindske hjerneblødnigner hos børn.",32,2018-09-05,mindske,mindsk
213.8,"Alle børn skal TILBYDES en hjernescanning når de 1 år, for at forebygge og mindske hjerneblødnigner hos børn.",32,2018-09-05,hjerneblødnigner,hjerneblødnigne
213.9,"Alle børn skal TILBYDES en hjernescanning når de 1 år, for at forebygge og mindske hjerneblødnigner hos børn.",32,2018-09-05,børn,barn
214.0,Stop Statens tyveri af feriepenge,336,2018-09-05,stop,stop
214.1,Stop Statens tyveri af feriepenge,336,2018-09-05,statens,stat
214.2,Stop Statens tyveri af feriepenge,336,2018-09-05,tyveri,tyveri
214.3,Stop Statens tyveri af feriepenge,336,2018-09-05,feriepenge,feriepeng
215.0,Skolestart - Folkeskolelovens §34,63,2018-09-05,skolestart,skolestart
215.1,Skolestart - Folkeskolelovens §34,63,2018-09-05,folkeskolelovens,folkeskolelov
215.2,Skolestart - Folkeskolelovens §34,63,2018-09-05,34,34
216.0,Forbud imod markedsføring af madvareprodukter i urelle størrelser,29,2018-09-05,forbud,forbud
216.1,Forbud imod markedsføring af madvareprodukter i urelle størrelser,29,2018-09-05,imod,imod
216.2,Forbud imod markedsføring af madvareprodukter i urelle størrelser,29,2018-09-05,markedsføring,markedsføring
216.3,Forbud imod markedsføring af madvareprodukter i urelle størrelser,29,2018-09-05,madvareprodukter,madvareprodukt
216.4,Forbud imod markedsføring af madvareprodukter i urelle størrelser,29,2018-09-05,urelle,urel
216.5,Forbud imod markedsføring af madvareprodukter i urelle størrelser,29,2018-09-05,størrelser,størrelse
217.0,Rigsfællesskabet på skoleskemaet,2331,2018-09-05,rigsfællesskabet,rigsfællesskab
217.1,Rigsfællesskabet på skoleskemaet,2331,2018-09-05,skoleskemaet,skoleskema
